Type,Entry,Variations,Party,Country,EU,source_file,source_sheet,source_row
Name,Päivi Räsänen,Päivi Räsänen,Christian Democrats,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,170
Name,Antti Kurvinen,"antti kurvinen, Antti Kurvinen",Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,171
Name,Joonas Pesonen,Joonas Peso,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,172
Name,Kimmo Sasi,Kimmo Sasi,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,173
Name,Charly Salonius-Pasternak,Chairlie Salonius-Pasternak,Others,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,174
Name,Pekka Aittakumpu,Pekka Aittakumpu,Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,175
Name,Sanna Nieminiitty,Sanna Nieminiitty,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,176
Name,Marin Miletić,Marin,The Bridge,Croatia,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,177
Name,Iiris Suomela,Iiris Suomela,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,178
Name,Nicole Shanahan,Nicole Shanahan,,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,179
Name,Aino-Kaisa Pekonen,Aino-Kaisa Pekonen,Left Alliance,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,180
Name,Jonas Sjöstedt,Jonas Sjöstedt,The Left Party,Sweden,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,181
Name,Jenni Jokelainen,Jenni Jokelainen,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,182
Name,Tiina-Maria Sandberg,Tiina-Maria Sandberg,Communist Party of Finland,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,183
Name,Pauli Kiuru,Pauli Kiuru,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,184
Name,Elina Valtonen,Elina Valtonen,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,185
Name,Jukka Kopra,Jukka Kopra,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,186
Name,Minna Minkkinen,Minna Minkkinen,Left Alliance,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,187
Name,Henriina Rantala,Henriina Rantala,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,188
Name,Olli Rehn,Olli Rehn,Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,189
Name,Paavo Väyrynen,Paavo Väyrynen,Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,190
Name,Robert F. Kennedy Jr.,Robert F. Kennedy Jr,Democratic Party,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,191
Name,Susanna Kierkegaard,Susanna Kierkegaard,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,192
Name,Perussuomalaiset Nuoret,Perussuomalaiset,Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,193
Name,Onni Härkönen,Onni Härkönen,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,194
Name,Jani Mäkelä,Jani Mäkelä,Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,195
Name,Geert Wilders,Geert Wilders,Party for Freedom,Netherlands,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,196
Name,Pasi Liukkonen,"Pasi Liukkonen, Liukkonen",National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,197
Name,Merja Kyllönen,Merja Kyllönen,Left Alliance,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,198
Name,Noora Korpela,Noora Korpela,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,199
Name,Juho Salmi,Juho Salmi,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,200
Name,Eetu Korhonen,Eetu Korhonen,Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,201
Name,Marine Le Pen,"Marine Le Pen, Marin Le Pen",National Rally,France,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,202
Name,Robert de Niro,Robert de Niro,Defend the Children,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,203
Name,Sirpa Pietikäinen,"Pietikäinen, Sirpa Pietikäinen",National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,204
Name,The Christian Democrats,christian democrats,Christian Democrats,Sweden,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,205
Name,Tuuli Kousa,"Tuuli Kousa, Kousa",Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,206
Name,Marc Botenga,Marc Botenga,Workers’ Party of Belgium,Belgium,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,207
Name,Krista Mikkonen,Krista Mikkonen,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,208
Party,Swedish People's Party of Finland,"rkp, RKP",Swedish People's Party of Finland,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,209
Name,Javier Milei,Milei,La Libertad Avanza,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,210
Name,Christine Lagarde,"Christine Legarde, Christine Lagarde",Others,France,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,211
Name,Simo Grönroos,"Simo Grönroos, Simon Grönroos",Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,212
Name,Mick Wallace,Mick Wallace,Independents 4 Change,Ireland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,213
Name,Grace O'Sullivan,Grace o'Sullivan,Green Party,Ireland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,214
Name,Ehud Barak,Ehud Barak,Israel Democratic Party,Israel,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,215
Name,Malala Yousafzai,Malala,Others,Pakistan,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,216
Name,Krista Kiuru,Krista Kiuru,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,217
Name,Roberta Metsola,"Robert Metsola, Roberta Metsola",Nationalist Party,Malta,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,218
Name,Terry Reintke,"Terry Reithke, Terry Reitnke, Terry Reintke",The Greens,Germany,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,219
Name,Inka Hopsu,"Hopsu, Inka Hopsu",Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,220
Name,Janne Sankelo,"Sankelo, Janne Sankelo",National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,221
Name,Ari Koponen,Ari Koponen,Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,222
Name,Kaisu Juuso,Kaisu Juuso,Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,223
Name,Tytti Tuppurainen,Tytti Tuppurainen,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,224
Name,Heidi Hautala,Heidi Hautala,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,225
Party,The Open Party,avoin Puolue,The Open Party,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,226
Name,Susanne Päivärinta,"Susanne Päivärinta, Päivärinta",,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,227
Name,Gashaw Bibani,Bibani,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,228
Name,Helin Elfgren,"Helin, Elfgren",National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,229
Name,Valtteri Paakki,Paakki,Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,230
Name,Emmi Lintonen,Lintonen,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,231
Name,Kim Berg,"Kim berg, Kim Berg",Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,232
Name,Antti Heikkilä,"Heikkilä, Antti Heikkilä",National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,233
Name,Susa Vikeväkorva,Vikeväkorva,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,234
Name,Viivi Järvelä,Järvelä,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,235
Name,Jutta Urpilainen,Urpilainen,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,236
Name,Niina Malm,Niina Malm,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,237
Name,Piia Elo,Pia Elo,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,238
Name,Unna Eteläinen,Unna Eteläinen,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,239
Name,Niklas Villumsen,Niklas Villumsjen,Red-Green Alliance,Denmark,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,240
Name,Harri Pikkarainen,Harri Pikkarainen,Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,241
Name,Susanna Kisner,"Susanna Kirsner, Susanna Kisner",Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,242
Name,Henrik Meinander,Henrik Meinander,Others,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,243
Name,Roosa Grönberg,Grönberg,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,244
Name,Esko Kiviranta,Kiviranta,Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,245
Name,Peppi Seppälä,Seppälä,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,246
Name,Maija Kuivalainen,Kuivalainen,Left Alliance,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,247
Name,Oscar Byman,Byman,Swedish People's Party of Finland,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,248
Name,Dita Charanzová,Dita Charanzová,ANO 2011,Czech Republic,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,249
Name,Mika Niikko,Niikko,Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,250
Party,Movement Now,Liike Nyt,Movement Now,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,251
Name,Justin Trudeau,"Trudeau, Justin JP Trudeau",Liberal Party of Canada,Canada,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,252
Name,Renew Europe,"Renew Europe, Renew",Renew Europe,Europe,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,253
Name,Eva Biaudet,Biaudet,Swedish People's Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,254
Name,Patrik Borg,"Borg, Patrik Borg",,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,255
Name,Markku Rentto,"Markku Rentto, Rentto, Markku Rento",National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,256
Party,Sweden Democrats,S&D,Sweden Democrats,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,257
Name,Petrus Pennanen,Petrus Pennanen,Pirate Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,258
Name,Maria Miala,Miala,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,259
Name,Lasse Lehtinen,Lasse Lehtinen,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,260
Name,Timo Kaunisto,"Kaunisto, Timo Kaunisto",Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,261
Name,Ville Merisalo,Terapeutti Ville Merisalo,,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,262
Name,Janne Hirvasvoipio,"Janne Hirvasvoipio, Janne Hirvasvuo",Left Alliance,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,263
Name,Kimmo Kiljunen,Kiljunen,Social Democratic Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,264
Name,Pekka Haavisto,"Pekka Haavisto, Haavisto",Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,265
Name,Frida Sigfrids,Sigfrids,Swedish People's Party of Finland,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,266
Name,Anita Westerholm,Westerholm,Swedish People's Party of Finland,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,267
Name,Damian Boeselager,"Damian Boeselager, Damien Boeselager",Volt Germany,Germany,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,268
Name,Donald Tusk,Donald Tusk,Civic Platform Party,Poland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,269
Name,Manfred Weber,Manfred Weber,Christian Social Union,Germany,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,270
Name,Paavo Arhinmäki,Paavo Arhinmäki,Left Alliance,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,271
Name,Mikko Lundén,Mikko Lunden,Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,272
Name,Lulu Ranne,Lulu Ranne,Finns Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,273
Party,The Left,Die Linke,The Left,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,274
Name,Valérie Hayer,Valerie Hayer,Renaissance,France,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,275
Name,Sari Multala,Multala,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,276
Name,Heikki Autto,auttoheikki,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,277
Name,Veera Mertsola,Veera Mertsola,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,278
Name,Tiina Elo,Tiina Elo,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,279
Name,Judith Butler,Judith Butler,,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,280
Name,Jan Vapaavuori,Jan Vapaavuori,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,281
Name,Perttu Helin,Perttu Helin,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,282
Name,Sauli Seittenranta,Sauli Seittenranta,Nation Coalition Party ,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,283
Name,Samuel Broman,Samuel Broman,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,284
Name,Silvia Modig,Silvia Modig,Left Alliance,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,285
Name,Balázs Orbán,Orbán,Fidesz,Hungary,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,286
Name,Olaf Scholz,Olof Scholz,Social Democratic Party,Germany,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,287
Name,Julia Ståhle,Julia Ståhle,Green League,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,288
Name,Sari Essayah,Sari Essayah,Christian Democrats,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,289
Name,Urho Kekkonen,Kekkonen,Centre Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,290
Name,Linus Torvalds,Linus Torvalds,Others,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,291
Name,Ville Rydman,Ville Rydman,National Coalition Party,Finland,1,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,292
Name,Sari Helin,Sari Helin,,Unknown,0,FINAL_NER_2025_17_01/Glossary/Finland_Glossary.xlsx,Glossary,293
