Type,Entry,Variations,Party,Country,EU,source_file,source_sheet,source_row
Name,Solidaristic Bulgaria,"Solidarna Bulgaria, Solidaristic BG, Solidarisic Bulgaria, Solidaristic Bulgaria",Solidary Bulgaria,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,148
Name,Tomislav Donchev,"Tomislav Dontchev, Tomislav Donchev",GERB,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,149
Name,Democratic Bulgaria,"Democratic Bulgaria, Democrtaic Bulgaria, We continue the change -Democratic Bulgaria",Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,150
Name,Temenuzhka Petkova,Temenuzhka Petkova,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,151
Name,Angela Merkel,Angela Merkel,Christian Democratic Union,Germany,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,152
Name,Emmanuel Macron,"Makron, Emmanuel Macron, Emannuel Macron, Macron",Renaissance,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,153
Name,Emil Yankov,Emil Yankov,Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,154
Name,Blue Bulgaria,"Bulgaria, Bulgaria!, Blue Bulgaria",We Continue the Change – Democratic Bulgaria,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,155
Name,Elena Poptodorova,"Elena Poptodorova, Elena Poptodorva",Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,156
Name,Peter Petrov,Peter Petrov,Revival,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,157
Name,Volodymyr Zelenskyy,"Zelenskiy, Vladimir Zelensky, Volodimir Zelenskyy, Zelensky",Servant of the People,Ukraine,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,158
Name,Zhecho Stankov,"Zheko Stankov, Zhecho Stankov",Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,159
Name,Elisaveta Belobradova,"Elissaveta Belobradova, Elisaveta Belobradova",Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,160
Name,Deyan Nikolov,Deyan Nikolov,Revival,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,161
Name,Benjamin Netanyahu,Benjamin Netanyahu,Likud,Israel,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,162
Name,Viktoria Vassileva,"Viktoriya Vassileva, Viktoria Vassileva",There Is Such a People,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,163
Name,GERB-SDS,GERB-SDS,GERB–SDS,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,164
Party,Vazrazhdane (Revival),"Vazrazhdane, Възраждане",Vazrazhdane (Revival),Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,165
Name,Nikolay Radulov,Nikolay Radulov,There Is Such a People,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,166
Name,Emmanuel Macron,"Makron, Emmanuel Macron, Emannuel Macron, Macron",La République En Marche!,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,167
Name,Barack Obama,"Obama, Barack Obama",Democratic Party,United States,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,168
Name,Boris Johnson,Boris Johnson,Conservative Party,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,169
Name,Elena Yoncheva,"Elena Yontcheva, Elena Yoncheva",Movement for Rights and Freedom,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,170
Name,Desislava Atanasova,Dessislava Atanasova,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,171
Name,Radoslav Ribarski,Radoslav Ribarski,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,172
Name,Rumen Petkov,Rumen Petkov,Alternative for Bulgarian Revival,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,173
Name,Nikolay Barekov,Nikolay Barekov,Bulgaria Without Censorship,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,174
Name,Kalin Stoyanov,Kalin Stoyanov,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,175
Name,Vezhdi Rashidov,Vezhdi Rashidov,Citizens for European Development of Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,176
Name,Giorgia Meloni,Giorgia Meloni,Brothers of Italy,Italy,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,177
Name,Vasya Mihaylova,Vasya Mihaylova,Not publicly affiliated,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,178
Name,Aleksandar Vučić,Vucic,Serbian Progressive Party,Serbia,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,179
Name,Kiro Brejka,Kiro Brejka,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,180
Name,Valentin Vatsev,"Vatsev, Valentin Vatsev",Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,181
Name,Manol Glishev,Manol Glishev,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,182
Name,Recep Tayyip Erdoğan,Erdogan,Justice and Development Party,Turkey,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,183
Name,Clare Daly,"Clare Daly, Slare Daly",IndependentS 4 Change,Ireland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,184
Name,Sasho Dikov,Sasho Dikov,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,185
Party,Alternative for Germany,AfD,Alternative for Germany,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,186
Name,Ivan Bedrov,Ivan Bedrov,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,187
Name,Genka Shikerova,Genka Shikerowa,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,188
Name,Piers Morgan,Pierce Morgan,Others,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,189
Name,John Mearsheimer,"John Mearsheimer, Mearsheimer",Others,United States,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,190
Name,Nadezhda Mihaylova,Nadezhda Mihaylova,Union of Democratic Forces,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,191
Name,Robert Fico,"Fico, Robert Fico",Direction – Social Democracy,Slovakia,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,192
Name,Mihail Kambarev,Mihail Kambarev,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,193
Name,Iskren Ivanov,Iskren Ivanov,Others,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,194
Name,Viktor Orban,"Orban, Viktor Orban",Fidesz,Hungary,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,195
Name,Sonya Koltuklieva,Sonya Koltuklieva,Others,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,196
Name,General Dinko Valev (Shivikov),"General Shivikov, Shivikov",Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,197
Name,Matteo Salvini,Mateo Salvini,Lega Nord,Italy,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,198
Name,Ilian Vassilev,Ilyan Vassilev,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,199
Name,Péter Szijjártó,Péter Szijjártó,Fidesz – Hungarian Civic Alliance – Christian Democratic People's Party,Hungary,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,200
Party,We Continue the Change - Democratic Bulgaria,ПП,We Continue the Change - Democratic Bulgaria,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,201
Name,Dmitry Medvedev,Dimitry Medvedev,United Russia,Russia,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,202
Name,Steven Seagal,Steven Segal,Others,United States,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,203
Name,Elena Mitrofanova,Mitrofanova,Others,Russia,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,204
Name,Boyan Chukov,Boyan Chukov,Independent,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,205
Name,Boris Pankin,Boris Pankin,Communist Party of the Soviet Union,Russia,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,206
Name,Denitsa Simeonova,Denitza Simeonova,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,207
Party,Save Sofia,Save Sofia,Save Sofia,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,208
Name,Krzysztof Bosak,K,Confederation Liberty and Independence,Poland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,209
Name,Atanas Slavov,Atanas Slavov,We Continue the Change – Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,210
Name,Movement for Rights and Freedoms,Movement for Rights and Freedom,Movement for Rights and Freedoms,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,211
Party,Green Party,MP,Green Party,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,212
Name,Nikolay Drenchev,Drenchev,Velichie,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,213
Name,Renew Europe,"Renew Europe, Renew",Renew Europe,Europe,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,214
Party,La République En Marche–Democratic Movement,RE,La République En Marche–Democratic Movement,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,215
Name,Michelle Gildernew,Michelle Gildernew,Sinn Féin,Northern Ireland,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,216
Name,Rasmus Andresen,Rasmus Adresen,Alliance 90/The Greens,Germany,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,217
Name,Klaus Iohannis,Klaus Iohannis,National Liberal Party,Romania,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,218
Name,Yanis Varoufakis,Yanis Varoufakis,MeRA 25,Greece,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,219
Name,Vyara Todeva,Vyara Todeva,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,220
Name,Tanya Andreeva,Tanya Andreeva,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,221
Name,Velizar Enchev,Velizar Enchev,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,222
Name,Mick Wallace,Mick Wallace,Independents 4 Change,Ireland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,223
Name,European Left,Left,The Left!,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,224
Name,Paul Gavan,Paul Gavan,Sinn Féin,Ireland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,225
Name,Ivaylo Vulchev,"Ivaylo Vulchev, Ivaylo Vultchev",There Is Such a People,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,226
Name,Dominik Tarczyński,Dominik Tarczyński,Law and Justice,Poland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,227
Name,Maria Walsh,Maria Walsh,Fine Gael,Ireland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,228
Name,Ivan Hristanov,Ivan Hristanov,We Continue the Change,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,229
Name,Miroslav Radačovský,Miroslav Radacovsky,Slovak National Party,Slovakia,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,230
Name,Hillary Clinton,Klinton,Democratic Party,United States,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,231
Name,Jeroen Lenaers,Jeroen Lenaers,Christian Democratic Appeal,Netherlands,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,232
Name,Janusz Lewandowski,Janusz Lewandowski,Civic Coalition,Poland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,233
Name,Robert Schuman,Robert Shuman,Popular Republican Movement,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,234
Name,Justin Trudeau,"Justin Trudeau, Trudeau",Liberal Party of Canada,Canada,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,235
Name,Roberta Metsola,"Roberta Metsola, Mazzola",Nationalist Party,Malta,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,236
Name,Iratxe García Pérez,Iratxe Garcia Perez,Spanish Socialist Workers' Party,Spain,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,237
Party,Sweden Democrats,S&D,Sweden Democrats,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,238
Name,Stéphane Séjourné,Stephane Sejourne,Renaissance,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,239
Name,Ryszard Legutko,Legutko,Law and Justice,Poland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,240
Name,Martin Schirdewan,Schirdewan,The Left,Germany,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,241
Name,Marco Zanni,Zanni,Lega,Italy,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,242
Name,Philippe Lamberts,Lamberts,Ecolo,Belgium,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,243
Name,Eva Maydell,Eva Maydell,GERB–Union of Democratic Forces,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,244
Name,Olaf Scholz,"Olaf Scholz, Scholz",Social Democratic Party,Germany,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,245
Name,Donald Tusk,Tusk,Civic Platform Party,Poland,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,246
Name,Nicolas Schmit,Nicolas Schmit,Luxembourg Socialist Workers' Party,Luxembourg,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,247
Name,Dimitar Gardev,Dimitar Gardev,There Is Such a People,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,248
Party,Representative Democracy,Dr. Simidchiеv,Representative Democracy,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,249
Name,Bozhidar Bozhanov,Bozhidar Bozhanov,Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,250
Name,Christine Lagarde,Christin Lagarde,Others,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,251
Name,François Hollande,Francois Holland,Socialist Party,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,252
Name,Marine Le Pen,"Marine le Pen, Marine Le Pen",National Rally,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,253
Name,Jean-Marie Le Pen,Le Pen,Comités Jeanne,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,254
Name,Blagomir Kotzev,Blagomir Kotzev,We Continue the Change – Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,255
Name,Nigel Farage,"Nigel Farage, Farage",Reform UK,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,256
Name,Nikola Vaptsarov,Nikola Vaptzarov,Others,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,257
Name,Jordan Bardella,Jordan Bardella,National Rally,France,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,258
Name,Rishi Sunak,Rishi Sunak,Conservative Party,United Kingdom,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,259
Name,Karl Nehammer,Karl Nehammer,Austrian People's Party,Austria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,260
Name,Alexander Tomov,Alexander Tomov,Coalition of the Roses,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,261
Party,Coalition of the Rose[bg],Coalition of the Roses,Coalition of the Rose[bg],Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,262
Name,Narendra Modi,"Narendra Modi, Nardendra Modi",Bharatiya Janata Party,India,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,263
Name,Charles III,King Charles III,,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,264
Name,Andrey Novakov,Andrei Novakov,GERB–Union of Democratic Forces,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,265
Name,Friedrich Merz,Friedrich Merz,Christian Democratic Union,Germany,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,266
Name,Pope Francis,pope Francis,Others,Vatican City,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,267
Name,Borislav Gutsanov,Hristo Gutzanov,Bulgarian Socialist Party,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,268
Name,Ivo Dimchev,Ivo Dimchev,Others,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,269
Name,Sergey Shoygu,Shoygu,United Russia,Russia,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,270
Name,George Bush,G. Bush,Republican Party,United States,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,271
Party,Positive Ecology–Cap21–FÉ–Le Trèfle–LU–100%C–MPA–BNP,EP,Positive Ecology–Cap21–FÉ–Le Trèfle–LU–100%C–MPA–BNP,Unknown,0,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,272
Name,Ivo Mirchev,Ivo Mirchev,Democratic Bulgaria,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,273
Name,Alina Dobreva,Alina Dobreva,Others,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,274
Name,Bogdan Bogdanow,Bogdan Bogdanow,Others,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,275
Name,Margarita Gancheva,Margarita Gancheva,Revival,Bulgaria,1,FINAL_NER_2025_17_01/Glossary/Bulgaria_Glossary.xlsx,Glossary,276
